year,date,province,match_type,confidence,local_evidence,title,url,lead
"2026","2026-03-01","Vĩnh Long","tourism_category","high","content","Đẩy mạnh hoạt động quảng bá, xúc tiến du lịch năm 2026","https://baovinhlong.com.vn/xa-hoi/du-lich/202603/day-manh-hoat-dong-quang-ba-xuc-tien-du-lich-nam-2026-9ba3f28/","Theo Sở Văn hóa-TT-DL, ước lượng khách và doanh thu từ du lịch tháng 2 đạt 535.697 lượt, tăng 12,5% so với cùng kỳ, trong đó khách quốc tế ước đạt 95.481 lượt, tăng 110,8% so với cùng kỳ. Tổng thu từ khách du lịch ước đạt trên 499 tỷ đồng, tăng 27,8% so với cùng kỳ."
"2026","2026-02-26","Vĩnh Long; Trà Vinh","direct_title","high","title_or_lead","Khai mạc Tuần lễ Văn hóa, Thể thao và Du lịch xã Đại An","https://baovinhlong.com.vn/van-hoa-giai-tri/202602/khai-mac-tuan-le-van-hoa-the-thao-va-du-lich-xa-dai-an-f3a077d/","Tối 25/2, Sở Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long phối hợp UBND xã Đại An tổ chức khai mạc Tuần lễ Văn hóa, Thể thao và Du lịch xã Đại An năm 2026 gắn với các hoạt động Lễ công bố di sản văn hóa phi vật thể quốc gia Lễ hội Nguyên tiêu."
"2026","2026-02-25","Trà Vinh","direct_lead","high","title_or_lead","Đại An sẵn sàng vào mùa Lễ hội Nguyên tiêu","https://baovinhlong.com.vn/van-hoa-giai-tri/202602/dai-an-san-sang-vao-mua-le-hoi-nguyen-tieu-91e0433/","Tuần lễ Văn hóa, Thể thao và Du lịch xã Đại An năm 2026 gắn công bố di sản văn hóa phi vật thể quốc gia “Lễ hội Nguyên tiêu” diễn ra từ ngày 25/2-3/3 (mùng 9-15 tháng Giêng)."
"2026","2026-02-25","Trà Vinh","destination_event","medium","title_or_lead","Độc đáo Lễ hội Nguyên tiêu","https://baovinhlong.com.vn/van-hoa-giai-tri/202602/doc-dao-le-hoi-nguyen-tieu-fd103c9/","Dưới ánh trăng rằm tháng Giêng tròn đầy, tại xã Đại An lại rộn ràng vào Lễ hội Nguyên tiêu. Đây là lễ hội văn hóa tâm linh đặc sắc đã tồn tại hơn một thế kỷ."
"2026","2026-02-23","Trà Vinh","direct_title","high","title_or_lead","Lễ hội Nguyên tiêu gắn với Tuần lễ Văn hóa, Thể thao và Du lịch xã Đại An diễn ra từ ngày 25/2- 3/3","https://baovinhlong.com.vn/thoi-su/202602/le-hoi-nguyen-tieu-gan-voi-tuan-le-van-hoa-the-thao-va-du-lich-xa-dai-an-dien-ra-tu-ngay-252-33-5ad0467/","Chiều 23/2, đồng chí Dương Hoàng Sum- Tỉnh ủy viên, Giám đốc Sở Văn hóa, Thể thao và Du lịch, Trưởng Ban Tổ chức Lễ công bố di sản văn hóa phi vật thể quốc gia Lễ hội Nguyên tiêu gắn với Tuần lễ Văn hóa, Thể thao và Du lịch xã Đại An năm 2026 có buổi làm việc với UBND xã Đại An về công tác chuẩn bị."
"2026","2026-02-21","Vĩnh Long; Trà Vinh; Bến Tre","tourism_category","high","content","Các khu di tích đón gần 50.000 lượt khách dịp Tết Nguyên đán","https://baovinhlong.com.vn/xa-hoi/du-lich/202602/cac-khu-di-tich-don-tiep-gan-50000-luot-khachdip-tet-nguyen-dan-0c0071f/","Trong những ngày xuân Bính Ngọ 2026 (từ ngày 16 - 20/2, nhằm ngày 29 tháng Chạp đến ngày mùng 4 tháng Giêng), tại các Khu di tích của tỉnh đã đón tiếp gần 50.000 lượt du khách đến viếng."
"2026","2026-02-20","Vĩnh Long; Trà Vinh","direct_title","high","title_or_lead","Thắng cảnh Ao Bà Om thu hút khách du xuân","https://baovinhlong.com.vn/phong-su-anh/202602/thang-canh-ao-ba-om-thu-hut-khach-du-xuan-3db0b58/","Ao Bà Om nằm trong quần thể danh lam thắng cảnh và di tích lịch sử văn hóa quốc gia cùng với Bảo tàng Văn hóa Khmer và chùa Âng. Tọa lạc tại phường Nguyệt Hóa (tỉnh Vĩnh Long), Ao Bà Om được xem là “Đà Lạt” của đồng bằng bởi không khí trong lành, mát mẻ nhờ những tán cây cổ thụ quanh năm che bóng mát. Mỗi dịp lễ, Tết danh thắng này thu hút rất đông du khách đến tham quan, nghỉ mát và chụp ảnh kỷ niệm."
"2026","2026-02-20","Trà Vinh","tourism_category","high","title_or_lead","Trên 16.000 lượt khách đến Khu du lịch Biển Ba Động dịp Tết","https://baovinhlong.com.vn/xa-hoi/du-lich/202602/tren-16000-luot-khach-den-khu-du-lich-bien-ba-dong-dip-tet-0620e93/","Theo UBND phường Trường Long Hòa, trong những ngày Tết, tại Khu du lịch Biển Ba Động đón tiếp trên 16.000 lượt khách đến vui chơi, tính từ ngày 29 tháng Chạp đến mùng 4 tháng Giêng. Ước tăng 4.000 lượt so năm 2025, doanh thu từ dịch vụ du lịch hơn 3,2 tỷ đồng."
"2026","2026-02-19","Vĩnh Long","direct_lead","high","title_or_lead","Sắc màu “bản đồ ẩm thực” Vĩnh Long","https://baovinhlong.com.vn/van-hoa-giai-tri/202602/sac-mau-ban-do-am-thuc-vinh-long-c4f07a9/","Nằm ở vị trí trung tâm Tây Nam Bộ, Vĩnh Long hội tụ những giá trị đặc sắc trong văn hóa ẩm thực của vùng đồng bằng. Những sản phẩm độc đáo từ hàng trăm làng nghề gắn với văn hóa của cộng đồng dân cư, hòa cùng thiên nhiên, mùa vụ và tình nghĩa xóm làng tạo nên dấu ấn cho sản vật của vùng đất này. “Bản đồ ẩm thực” của tỉnh với sắc màu vô cùng phong phú, đa dạng và hấp dẫn để du khách khám phá."
"2026","2026-02-17","Vĩnh Long","tourism_category","high","title_or_lead","Sông nước miệt vườn An Bình giữ chân du khách","https://baovinhlong.com.vn/xa-hoi/du-lich/202602/song-nuoc-miet-vuon-an-binh-giu-chan-du-khach-c180357/","Cù lao An Bình nằm giữa sông Tiền và sông Cổ Chiên. Khí hậu nơi đây trong lành mát mẻ, đất đai được phù sa bồi đắp, cây trái xum xuê, cùng với hệ thống giao thông đường bộ, đường thủy thuận tiện. Đây là một trong những điểm dừng chân hấp dẫn ở Vĩnh Long, mang đến cho du khách những trải nghiệm khó quên về một vùng sông nước đậm chất Tây Nam Bộ."
"2026","2026-02-16","Vĩnh Long; Trà Vinh","tourism_category","high","title_or_lead","Du lịch tăng tốc bứt phá với không gian mới","https://baovinhlong.com.vn/xa-hoi/du-lich/202602/du-lich-tang-toc-buc-pha-voi-khong-gian-moi-3d90216/","Nằm ở trung tâm ĐBSCL, Vĩnh Long nổi bật là vùng đất hội tụ về văn hóa, ẩm thực và trải nghiệm du lịch cộng đồng. Ngành du lịch tỉnh đã nỗ lực đổi mới, sáng tạo, khai thác tiềm năng, thế mạnh để đưa du lịch thành ngành kinh tế mũi nhọn, đóng góp vào tăng trưởng bền vững của tỉnh."
"2026","2026-02-10","Trà Vinh","destination_event","medium","title_or_lead","Sắc xuân chợ quê","https://baovinhlong.com.vn/nhip-song-dong-bang/202602/sac-xuan-cho-que-c374322/","Cận Tết, Công viên Phạm Ngũ Lão (phường Trà Vinh) rộn ràng khi “Chợ quê ngày Tết” trở thành điểm hẹn du xuân của người dân. Không gian mái lá, bếp than, bánh dân gian đã tái hiện sinh hoạt làng quê Nam Bộ, mang đến sắc xuân ấm áp giữa lòng phố thị."
"2026","2026-02-09","Bến Tre","destination_event","medium","title_or_lead","Ngày hội “Chợ nổi - Văn hóa sông nước Nam Bộ”","https://baovinhlong.com.vn/nhip-song-dong-bang/202602/ngay-hoi-cho-noi-van-hoa-song-nuoc-nam-bo-4642f3e/","Chiều 9/2, Trường Tiểu học Bến Tre (phường An Hội) tổ chức Ngày hội trải nghiệm “Chợ nổi - Văn hóa sông nước Nam Bộ”. Hoạt động thiết thực chào mừng kỷ niệm ngày thành lập Đảng Cộng sản Việt Nam quang vinh và Xuân Bính Ngọ 2026. Đông đảo cán bộ, giáo viên, phụ huynh và học sinh toàn trường tham gia ngày hội."
"2026","2026-01-30","Vĩnh Long","direct_lead","high","title_or_lead","Mời đến hội chợ Xuân xem livestream bán hàng, trải nghiệm gói bánh tét Trà Cuôn","https://baovinhlong.com.vn/phong-su-anh/202601/moi-den-hoi-cho-xuan-xem-livestream-ban-hang-trai-nghiem-goi-banh-tet-tra-cuon-194357b/","Hội chợ Xúc tiến thương mại, Du lịch – Mừng Đảng, mừng Xuân Bính Ngọ năm 2026 tại đường Võ Văn Kiệt (phường Long Châu, Vĩnh Long) là điểm đến hấp dẫn trong những ngày cận Tết, thu hút đông đảo người dân và du khách. Ngoài mua sắm, đến đây du khách thích thú với hoạt động livestream bán hàng và trải nghiệm gói bánh tét Trà Cuôn truyền thống."
"2026","2026-01-25","Trà Vinh","direct_title","high","title_or_lead","Khu du lịch biển Ba Động sẵn sàng đón khách","https://baovinhlong.com.vn/tieu-diem/202601/khu-du-lich-bien-ba-dong-san-sang-don-khach-6131e1a/","Khu du lịch biển Ba Động đang sẵn sàng tiếp đón du khách đến trải nghiệm dịp trước, trong và sau Tết Bính Ngọ năm 2026."
"2026","2026-01-20","Vĩnh Long","destination_event","medium","title_or_lead","Tổ chức đặt cây ước nguyện tại Lăng Ông","https://baovinhlong.com.vn/van-hoa-giai-tri/202601/to-chuc-dat-cay-uoc-nguyen-tai-lang-ong-4d140e2/","Nhân kỷ niệm 206 năm ngày mất Tiền quân Thống chế Điều bát Nguyễn Văn Tồn (1820-2026), Ban Quản lý Di tích Lăng Ông Tiền quân Thống chế Điều bát Nguyễn Văn Tồn (ấp Giồng Thanh Bạch, xã Trà Ôn) tổ chức hoạt động đặt cây ước nguyện tại khu di tích."
"2026","2026-01-11","Bến Tre","destination_event","medium","title_or_lead","Làng nghề cúc mâm xôi Long Thới rộn ràng sắc xuân","https://baovinhlong.com.vn/nhip-song-dong-bang/202601/lang-nghe-cuc-mam-xoi-long-thoi-ron-rang-sac-xuan-97e5de6/","Đến xứ xở hoa kiểng Chợ Lách, men theo con đường dẫn sâu vào trong làng nghề cúc mâm xôi Long Thới (nay thuộc xã Chợ Lách), chúng tôi cảm nhận như đi lạc giữa rừng hoa cúc mâm xôi mênh mông, trải dài tít tắp dưới nền trời xanh dịu dàng. Vào những ngày này, nhiều luống hoa mới hé nở, khoe điểm sắc vàng lấm tấm khiến nhà vườn càng nôn nao, khấp khởi đón chờ vụ hoa cúc Tết."
"2026","2026-01-06","Vĩnh Long; Trà Vinh; Bến Tre","tourism_category","high","title_or_lead","Du lịch khởi động năm 2026 với kết quả tích cực","https://baovinhlong.com.vn/xa-hoi/du-lich/202601/du-lich-khoi-dong-nam-2026-voi-ket-qua-tich-cuc-52f005b/","Những ngày đầu năm 2026, kỳ nghỉ lễ Tết Dương lịch dài 4 ngày, các điểm du lịch (DL) nhộn nhịp đón khách trong và ngoài nước. Với nhiều hoạt động trải nghiệm hấp dẫn, bức tranh DL sôi động, an toàn và đón tín hiệu tích cực ngay từ đầu năm, từng bước khẳng định vị thế DL Vĩnh Long trên bản đồ DL Việt Nam."
"2026","2026-01-03","Vĩnh Long","tourism_category","high","title_or_lead","Nâng chất sản phẩm, dịch vụ du lịch tỉnh","https://baovinhlong.com.vn/xa-hoi/du-lich/202601/nang-chat-san-pham-dich-vu-du-lich-tinh-79835d0/","Ngày đầu năm mới 2026, Sở Văn hóa-TT-DL tổ chức chương trình quảng bá du lịch mừng Đảng, mừng Xuân Bính Ngọ. Cùng với lễ khai mạc không gian quảng bá du lịch, tỉnh chào đón đoàn khách quốc tế đầu tiên. Giữa không gian giao hòa của đất trời vào xuân, các hoạt động văn hóa- du lịch được khởi động đã tạo nên điểm hẹn hấp dẫn, góp phần làm nổi bật hình ảnh Vĩnh Long hiền hòa, mến khách, sẵn sàng chào đón du khách gần xa trong những ngày đầu năm mới."
"2026","2026-01-01","Vĩnh Long; Bến Tre","tourism_category","high","content","Quảng bá du lịch mừng Đảng, mừng Xuân Bính Ngọ năm 2026","https://baovinhlong.com.vn/xa-hoi/du-lich/202601/quang-ba-du-lich-mung-dang-mung-xuan-binh-ngo-nam-2026-b1a1cde/","Dưới tiết trời dịu nhẹ của ngày đầu năm, khắp đường phố, ngõ hẻm rực rỡ cờ hoa, mang theo niềm hân hoan và kỳ vọng về một năm mới an lành, thịnh vượng."
"2025","2025-12-31","Vĩnh Long","direct_title","high","title_or_lead","Vĩnh Long phát huy lợi thế du lịch gắn với làng nghề","https://baovinhlong.com.vn/video/202512/vinh-long-phat-huy-loi-the-du-lich-gan-voi-lang-nghe-dea046f/","Tỉnh Vĩnh Long nằm ở trung tâm vùng Đồng bằng sông Cửu Long, nơi giao thoa giữa những dòng sông hiền hòa, đất đai màu mỡ và con người hiếu khách. Không chỉ nổi tiếng với miệt vườn trù phú, Vĩnh Long còn là vùng đất lưu giữ nhiều làng nghề truyền thống mang giá trị văn hóa, kinh tế và du lịch đặc sắc. Đây chính là nguồn tài nguyên quý giá, góp phần thúc đẩy du lịch của tỉnh phát triển bền vững."
"2025","2025-12-30","Vĩnh Long","tourism_category","high","title_or_lead","Ra mắt mô hình du lịch cộng đồng Nhị Hòa","https://baovinhlong.com.vn/xa-hoi/du-lich/202512/ra-mat-mo-hinh-du-lich-cong-dong-nhi-hoa-97123f7/","Sáng 30/12, Sở Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long phối hợp UBND xã Nhị Long, Viện Nghiên cứu phát triển kinh tế và du lịch tổ chức lễ công bố và đưa vào khai thác mô hình du lịch cộng đồng ấp Nhị Hòa, xã Nhị Long. ​​​​​​​"
"2025","2025-12-25","Vĩnh Long","tourism_category","high","title_or_lead","Xây dựng môi trường du lịch an toàn, chất lượng","https://baovinhlong.com.vn/xa-hoi/du-lich/202512/xay-dung-moi-truong-du-lich-an-toan-chat-luong-4624559/","Nhằm tạo không khí vui tươi, phấn khởi chào đón năm mới 2026, đẩy mạnh công tác truyền thông, quảng bá hình ảnh đất và người Vĩnh Long, Sở Văn hóa-TT-DL tổ chức nhiều chương trình quảng bá du lịch (DL) mừng Đảng, mừng Xuân Bính Ngọ năm 2026 với chủ đề “DL Vĩnh Long hướng đến tương lai xanh, bền vững”."
"2025","2025-12-23","Vĩnh Long; Trà Vinh; Bến Tre","tourism_category","high","content","Du lịch thúc đẩy bảo tồn và phát huy giá trị làng nghề","https://baovinhlong.com.vn/xa-hoi/du-lich/202512/du-lich-thuc-day-bao-ton-va-phat-huy-gia-tri-lang-nghe-4634462/","Trong xu hướng phát triển du lịch (DL) bền vững hiện nay, DL làng nghề được xem là một trong những mục tiêu mà các quốc gia trên thế giới hướng đến. Tỉnh có nhiều làng nghề truyền thống, trong đó có những làng nghề tồn tại hàng trăm năm, mang dấu ấn đặc sắc. DL làng nghề góp phần giới thiệu, bảo tồn, tôn vinh những giá trị văn hóa truyền thống của địa phương."
"2025","2025-12-20","Trà Vinh","direct_lead","high","title_or_lead","Dừa sáp trở thành nhịp cầu kết nối văn hóa cộng đồng","https://baovinhlong.com.vn/phong-su-ky-su/202512/dua-sap-tro-thanh-nhip-cau-ket-noi-van-hoa-cong-dong-a104188/","Giữa vùng quê Tam Ngãi yên bình, nơi những hàng dừa nối nhau xanh rợp, Bảo tàng Dừa sáp Trà Vinh ra đời như một không gian văn hóa đặc biệt, lưu giữ câu chuyện hơn 100 năm của loại cây nổi tiếng tại vùng đất Cầu Kè. Không chỉ là nơi trưng bày hiện vật, bảo tàng còn mở ra hành trình khám phá văn hóa, đời sống, sinh kế của cộng đồng các dân tộc Kinh, Khmer, Hoa gắn bó lâu đời cùng loại nông sản này, đồng thời trở thành điểm đến mới của du lịch trải nghiệm."
"2025","2025-12-19","Vĩnh Long","direct_title","high","title_or_lead","Nâng cao nghiệp vụ làm du lịch cộng đồng và du lịch đường thủy","https://baovinhlong.com.vn/xa-hoi/202512/nang-cao-nghiep-vu-lam-du-lich-cong-dong-va-du-lich-duong-thuy-7672019/","Từ ngày 18-22/12, Sở Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long phối hợp với Sở Du lịch TP Hồ Chí Minh tổ chức lớp bồi dưỡng, nâng cao nghiệp vụ làm du lịch cộng đồng và nguồn nhân lực du lịch các điểm đến gắn với du lịch đường thủy."
"2025","2025-12-18","Vĩnh Long; Bến Tre","tourism_category","high","title_or_lead","Ông Trần Bá Sanh được bầu làm Chủ tịch Hiệp hội Du lịch tỉnh Vĩnh Long nhiệm kỳ 2025–2030","https://baovinhlong.com.vn/xa-hoi/du-lich/202512/ong-tran-ba-sanh-duoc-bau-lam-chu-tich-hiep-hoi-du-lich-tinh-vinh-long-nhiem-ky-20252030-2c7084b/","Chiều 18/12, tại Khu du lịch Lan Vương (phường An Hội), Đại hội Hiệp hội Du lịch tỉnh Vĩnh Long lần thứ I, nhiệm kỳ 2025–2030 đã diễn ra và thành công tốt đẹp."
"2025","2025-12-14","Vĩnh Long; Trà Vinh","tourism_category","high","title_or_lead","Công nhận Bảo tàng dừa sáp Trà Vinh- điểm du lịch tiêu biểu ĐBSCL","https://baovinhlong.com.vn/xa-hoi/du-lich/202512/cong-nhan-bao-tang-dua-sap-tra-vinh-diem-du-lich-tieu-bieu-dbscl-52d0937/","Chiều 13/12, tại xã Tam Ngãi, Sở Văn hóa, Thể thao và Du lịch công bố Quyết định của Hiệp hội Du lịch ĐBSCL công nhận Bảo tàng dừa sáp Trà Vinh- điểm du lịch tiêu biểu ĐBSCL. Bảo tàng do Công ty TNHH chế biến dừa sáp Cầu Kè (Vicosap) đầu tư xây dựng trên diện tích 1,5ha."
"2025","2025-12-12","Vĩnh Long","direct_title","high","title_or_lead","50 học viên dự tập huấn bảo tồn, phát huy giá trị nghệ thuật múa Rô-băm gắn với phát triển du lịch","https://baovinhlong.com.vn/van-hoa-giai-tri/202512/50-hoc-vien-du-tap-huan-bao-ton-phat-huy-gia-tri-nghe-thuat-mua-ro-bam-gan-voi-phat-trien-du-lich-f4b2c97/","Từ ngày 11-15/12, tại xã Châu Thành, Trường Cán bộ quản lý Văn hóa, Thể thao và Du lịch (Bộ Văn hóa, Thể thao và Du lịch) phối hợp UBND xã Châu Thành tổ chức lớp tập huấn nâng cao năng lực bảo tồn, phát huy giá trị nghệ thuật múa Rô-băm của dân tộc Khmer gắn với phát triển du lịch. Có 50 học viên, nghệ nhân dân tộc Khmer trên địa bàn tỉnh Vĩnh Long dự."
"2025","2025-12-10","Vĩnh Long; Bến Tre","tourism_category","high","title_or_lead","Khảo sát phát triển du lịch làng nghề và du lịch nông nghiệp tại Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202512/khao-sat-phat-trien-du-lich-lang-nghe-va-du-lich-nong-nghiep-tai-vinh-long-8de34c4/","Ngày 10/12, đoàn famtrip của Cục Du lịch Quốc gia Việt Nam tổ chức chương trình khảo sát phát triển du lịch làng nghề và du lịch nông nghiệp, nông thôn tại Vĩnh Long."
"2025","2025-12-05","Vĩnh Long; Trà Vinh","tourism_category","high","title_or_lead","Thêm cơ hội cho ngành du lịch tỉnh vươn mình","https://baovinhlong.com.vn/xa-hoi/du-lich/202512/them-co-hoi-cho-nganh-du-lich-tinh-vuon-minh-3130a8c/","Dự án xây dựng Bến thủy nội địa Dân Thành (phường Duyên Hải) vừa được khởi công. Đây được xem sự kiện quan trọng được chính quyền địa phương và các doanh nghiệp du lịch trong và ngoài tỉnh phấn khởi đón nhận."
"2025","2025-12-01","Vĩnh Long","destination_event","medium","title_or_lead","Trầm ấm đường gốm đỏ về đêm","https://baovinhlong.com.vn/phong-su-anh/202512/tram-am-duong-gom-do-ve-dem-1345515/","Khi đô thị đã chìm vào khoảng lặng, con đường gốm đỏ dài hàng trăm mét lại bừng lên vẻ đẹp rất riêng- lặng lẽ, trầm ấm, mà đầy mê hoặc. Ánh sáng đèn hắt lên, rọi rõ từng chi tiết những sản phẩm đang hiện diện, làm đỏ cả không gian, như thể đất mẹ được thắp lên những câu chuyện của mình."
"2025","2025-11-29","Vĩnh Long; Trà Vinh","tourism_category","high","content","Đưa du lịch tỉnh vươn tầm","https://baovinhlong.com.vn/xa-hoi/du-lich/202511/dua-du-lich-tinh-vuon-tam-dde44c2/","Những năm gần đây, ngành văn hóa- thể thao và du lịch (DL) tỉnh có nhiều nỗ lực quảng bá, giới thiệu DL địa phương thông qua việc tham gia các hoạt động xúc tiến, quảng bá DL ra thế giới. Những nỗ lực ấy không chỉ góp phần đưa DL tỉnh vươn tầm quốc tế, mà còn tạo động lực mạnh mẽ cho phát triển kinh tế- xã hội bền vững của địa phương."
"2025","2025-11-26","Vĩnh Long","tourism_category","high","title_or_lead","Trên 30 doanh nghiệp lữ hành quốc tế khảo sát điểm du lịch tiêu biểu tại Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202511/tren-30-doanh-nghiep-lu-hanh-quoc-te-khao-sat-diem-du-lich-tieu-bieu-tai-vinh-long-a1a3dcc/","Ngày 26-27/11, Sở Văn hóa, Thể thao và Du lịch Vĩnh Long phối hợp với Hiệp hội Du lịch ĐBSCL tổ chức đoàn Famtrip quốc tế khảo sát các điểm du lịch tiêu biểu trên địa bàn tỉnh."
"2025","2025-11-24","Vĩnh Long","direct_lead","high","title_or_lead","Vĩnh Long tham gia Tuần “Đại đoàn kết các dân tộc - Di sản Văn hóa Việt Nam” năm 2025","https://baovinhlong.com.vn/van-hoa-giai-tri/202511/vinh-long-tham-gia-tuan-dai-doan-ket-cac-dan-toc-di-sanvan-hoa-viet-nam-nam-2025-14e25a6/","Trong các ngày từ 21-24/11, tại Làng Văn hóa - Du lịch các dân tộc Việt Nam, Bộ Văn hóa, Thể thao và Du lịch tổ chức Tuần “Đại đoàn kết các dân tộc - Di sản Văn hóa Việt Nam” năm 2025."
"2025","2025-11-21","Vĩnh Long; Trà Vinh; Bến Tre","tourism_category","high","content","Đẩy mạnh liên kết trong phát triển du lịch","https://baovinhlong.com.vn/xa-hoi/du-lich/202511/day-manh-lien-ket-trong-phat-trien-du-lich-f2c40b6/","Với tiềm năng du lịch rộng lớn của tỉnh, việc liên kết du lịch giữa các tỉnh, thành đang mở ra nhiều cơ hội mới nhằm tăng cường liên kết vùng, khai thác hiệu quả tiềm năng du lịch và xây dựng các sản phẩm đặc trưng liên tỉnh."
"2025","2025-11-20","Vĩnh Long; Bến Tre","tourism_category","high","content","Phát triển kết cấu hạ tầng, cơ sở vật chất phát triển du lịch","https://baovinhlong.com.vn/xa-hoi/du-lich/202511/phat-trien-ket-cau-ha-tang-co-so-vat-chat-phat-trien-du-lich-e3116f5/","Theo Sở Văn hóa-TT-DL, hiện tại sở đã phối hợp Sở Tài chính rà soát danh mục dự án thu hút, mời gọi đầu tư của tỉnh. Dự kiến có 15 dự án lĩnh vực văn hóa- du lịch và 4 dự án liên quan du lịch; với tổng quy mô 11.794,16ha, ước vốn đầu tư 14.330 tỷ đồng và theo đề xuất của nhà đầu tư."
"2025","2025-11-19","Vĩnh Long","tourism_category","high","title_or_lead","Ký kết hợp tác phát triển du lịch với Đồng Nai, Đồng Tháp và TP Cần Thơ","https://baovinhlong.com.vn/xa-hoi/du-lich/202511/ky-ket-hop-tac-phat-trien-du-lich-voi-dong-nai-dong-thap-va-tp-can-tho-8b83047/","Ngày 19/11, tại tỉnh Đồng Nai, Sở Văn hóa, Thể thao và Du lịch Đồng Nai tổ chức chương trình ký kết hợp tác phát triển du lịch với Sở Văn hóa-TT-DL các tỉnh Đồng Tháp, Vĩnh Long và TP Cần Thơ, giai đoạn 2025 - 2030."
"2025","2025-11-08","Vĩnh Long; Bến Tre","tourism_category","high","content","Phát triển du lịch xanh, bền vững trong bối cảnh mới","https://baovinhlong.com.vn/xa-hoi/du-lich/202511/phat-trien-du-lich-xanh-ben-vung-trong-boi-canh-moi-6ff13aa/","“Cơ cấu lại ngành du lịch đáp ứng yêu cầu phát triển thành ngành kinh tế mũi nhọn”, tỉnh đã chủ động ban hành nhiều nghị quyết, kế hoạch, chương trình hành động nhằm triển khai hiệu quả từng nhiệm vụ. Các doanh nghiệp và địa phương xác định rõ định hướng phát triển du lịch trong giai đoạn mới, gắn với chuyển đổi số và phát triển du lịch xanh."
"2025","2025-11-06","Vĩnh Long; Trà Vinh","destination_event","medium","title_or_lead","Đặc sắc đêm hội Ok Om Bok","https://baovinhlong.com.vn/phong-su-anh/202511/dac-sac-dem-hoi-ok-om-bok-4aa14cb/","Đêm 5/11, Lễ hội Ok Om Bok (Lễ cúng trăng), Di sản văn hóa phi vật thể quốc gia của đồng bào Khmer tỉnh Vĩnh Long năm 2025 được tổ chức tại Khu di tích danh lam thắng cảnh quốc gia Ao Bà Om (phường Nguyệt Hóa)."
"2025","2025-11-06","Trà Vinh","direct_lead","high","title_or_lead","Ngân vang làn điệu âm nhạc dân tộc Khmer","https://baovinhlong.com.vn/van-hoa-giai-tri/202511/ngan-vang-lan-dieu-am-nhac-dan-toc-khmer-f330f03/","Hòa chung không khí rộn ràng của Tuần lễ Văn hóa, Thể thao và Du lịch chào mừng lễ hội Ok Om Bok năm 2025, từ 31/10-3/11, tại sân khấu cạnh Khu danh thắng ao Bà Om đã ngân vang những âm điệu từ những tiếng đàn, tiếng trống, tiếng kèn… Đó là không khí của những “bữa tiệc” âm nhạc từ Hội thi trình diễn nhạc cụ truyền thống dân tộc Khmer tỉnh lần thứ I năm 2025.​​​​​​​"
"2025","2025-11-05","Vĩnh Long; Trà Vinh; Bến Tre","tourism_category","high","title_or_lead","Đoàn công tác Cục Du lịch quốc gia về phát triển du lịch làm việc tại tỉnh","https://baovinhlong.com.vn/xa-hoi/du-lich/202511/doan-cong-tac-cuc-du-lich-quoc-gia-ve-phat-trien-du-lich-lam-viec-tai-tinh-5e60425/","Từ ngày 3-5/11, đoàn công tác Cục Du lịch quốc gia Việt Nam (Bộ Văn hóa, Thể thao và Du lịch) do Phó Cục trưởng- Phan Linh Chi làm trưởng đoàn đã làm việc với Sở Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long về tình hình triển khai đề án: “Cơ cấu lại ngành du lịch đáp ứng yêu cầu phát triển thành ngành kinh tế mũi nhọn” và Chiến lược phát triển du lịch Việt Nam đến năm 2030."
"2025","2025-11-05","Vĩnh Long; Trà Vinh","destination_event","medium","title_or_lead","Rộn ràng đêm hội Ok Om Bok tỉnh Vĩnh Long 2025","https://baovinhlong.com.vn/van-hoa-giai-tri/202511/ron-rang-dem-hoi-ok-om-bok-tinh-vinh-long-2025-78e07a6/","Tối 5/11, tại sân khấu chính Khu di tích danh lam thắng cảnh quốc gia Ao Bà Om (phường Nguyệt Hóa), UBND tỉnh Vĩnh Long tổ chức Lễ hội Ok Om Bok năm 2025."
"2025","2025-11-03","Vĩnh Long; Trà Vinh","tourism_category","high","title_or_lead","Khảo sát, thẩm định 2 điểm du lịch tiêu biểu Đồng bằng sông Cửu Long tại tỉnh","https://baovinhlong.com.vn/xa-hoi/du-lich/202511/khao-sat-tham-dinh-2-diem-du-lich-tieu-bieu-dong-bang-song-cuu-long-tai-tinh-ae603ef/","Đoàn khảo sát “Điểm du lịch tiêu biểu ĐBSCL” do ông Trần Việt Phường- Chủ tịch Hiệp hội Du lịch ĐBSCL làm trưởng đoàn vừa đến Bảo tàng Dừa sáp Trà Vinh và điểm du lịch Somo Farm Cửu Long để khảo sát, thẩm định “Điểm du lịch tiêu biểu ĐBSCL 2025”."
